year,month,likesCount,commentsCount,engagement,about,all,also,an,and,are,as,at,atmosphere,back,be,because,been,billion,but,by,can,carbon,change,climate,co,data,de,dioxide,do,dont,earth,energy,feet,for,from,global,going,had,has,have,how,ice,if,in,into,is,it,its,just,know,level,like,more,my,nasa,need,no,not,now,of,on,one,only,or,our,over,people,planet,ppm,rise,sea,so,temperature,than,that,the,their,there,they,think,this,time,to,up,us,very,warm,warming,was,water,we,weather,were,what,when,which,will,with,world,would,year,years,you,your
2021.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.6558628989475671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7548800287357544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221488405800439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359210323678957,0.0,0.0,0.0,0.0,0.37259822685613714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35997654335111656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,13.0,18.0,31.0,0.0,0.0,0.4428788082983313,0.4255123992424607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295999827602929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327075952179291,0.0,0.0,0.0,0.0,0.0,0.0,0.39435409827951823,0.0,0.0,0.0,0.0,0.0,0.0,0.2695095614671064,0.18021134790777285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26577442898586146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,5.0,2.0,7.0,0.0,0.0,0.4781513723171585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850330107817481,0.0,0.0,0.0,0.0,0.47317469868772105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628475373998736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19456406966120157,0.0,0.0,0.0,0.0,0.0,0.0,0.22407988610539836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869417221263726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39966886031711457,0.0,0.0
2021.0,9.0,26.0,18.0,44.0,0.29991438273250653,0.0,0.0,0.0,0.0,0.23162669566307026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20165774459023256,0.0,0.19623565748109298,0.0,0.0,0.0,0.3513732524074177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2225515668548921,0.14881222626604992,0.0,0.0,0.6416164099943321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29105198508346036,0.0,0.0,0.0,0.2927555993792444,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,6.0,11.0,17.0,0.24615519185755194,0.0,0.0,0.0,0.2380503096736453,0.09505398372495943,0.0,0.12886301903789776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11808116439640946,0.0,0.0,0.0,0.0,0.0,0.0,0.3739189584262036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16551090466856,0.0,0.08053035915859023,0.09802148179850347,0.1148876035073499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300058109071199,0.11083752118765285,0.0,0.0,0.0,0.0,0.15341901162042876,0.0,0.0,0.0,0.18065018722339415,0.0,0.12544634015595046,0.14032804362889817,0.14558024481514933,0.09132977074698181,0.366413592174471,0.0,0.0,0.0,0.0,0.0,0.0,0.14066645868872923,0.0,0.0,0.0,0.16339973952327194,0.3715509447856216,0.0,0.0,0.09006403163418472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782491308493447,0.0,0.0,0.0,0.0
2021.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.23405826276862218,0.0,0.0,0.0,0.45253863418349655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749497478213019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45253863418349655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24335376913717452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693945768363144,0.3602689236436724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653201240770776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6911323814042407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227281863705766,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987339885671177,0.0,0.0,0.0,0.28102076303375756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28015823178661253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42599037569171194,0.4765256280194614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058392187804029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42599037569171194,0.0,0.0
2021.0,9.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.5787615007790342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3869865759373682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2451652718720402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38961581201356754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844177874567374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859172302256782,0.0,0.0,0.0,0.0,0.0,0.0,0.2141213012584752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27418942411523534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,43.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051286144921541,0.0,0.0,0.0,0.0,0.0,0.6184074908347024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020110116108877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,9.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45523796486034795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8903698081975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3375722871326463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41935042773083897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274431554076159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2497796321709319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31985109887777846,0.0,0.0,0.0,0.5170099587385968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,3.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,15.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4518455981299961,0.0,0.0,0.0,0.0,0.5552820115720555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4752597023293285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850149178694257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367330863382376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,0.0,0.0,0.1865363534620167,0.17896376389900936,0.0,0.0,0.24052596722652095,0.0,0.0,0.19530473833228165,0.0,0.0,0.0,0.0,0.20571870679142815,0.0,0.19667830796277472,0.0,0.183164003165651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17896376389900936,0.0,0.0,0.0,0.0,0.3148595262120738,0.0,0.0,0.2250938739833683,0.0,0.0,0.17796145311254352,0.19137651302402844,0.0,0.0,0.0,0.0,0.24410355803704456,0.0,0.17412360433699758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090910570877938,0.0,0.0,0.0,0.16798530124912714,0.0,0.2165189736338951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384193627532564,0.18511209622775332,0.0,0.0,0.0,0.2206413588029505,0.31214589199193427,0.0,0.10659701329149905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22993403354538003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5818408831285842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31548932734081836,0.3840133296395632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2755405967066787,0.0,0.0,0.5818408831285842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,3.0,0.0,3.0,0.0,0.0,0.5344582099684305,0.0,0.0,0.0,0.0,0.22945047921217604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731743055485382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18495370309696635,0.0,0.0,0.0,0.0,0.0,0.20907501295998523,0.0,0.0,0.0,0.14735242381630537,0.0,0.14339047492464072,0.0,0.0,0.0,0.0,0.0,0.2567503693530808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938003161060997,0.0,0.0,0.0,0.0,0.21391812767708776,0.0,0.0,0.0,0.0,0.0,0.3154327758306658,0.0,0.0,0.0,0.1626196547364006,0.21747582547211536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644477430206424,0.0,0.0,0.0,0.0,0.1603659092618865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24701983464802973,0.1479533005516743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18379553723897424,0.0,0.0,0.0,0.0,0.16168014829977917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12881040679927286,0.0,0.12534700772353413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672049339959806,0.0,0.0,0.0,0.0,0.1725206713285111,0.0,0.0,0.0,0.5609995479037793,0.0,0.0,0.20800744696460674,0.0,0.0,0.0,0.0,0.0,0.0,0.14215649351154513,0.1901098660107078,0.0,0.0,0.0,0.0,0.0,0.0,0.32842495428913354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14018634694811913,0.0,0.0,0.0,0.0,0.0,0.0,0.18699984930125976,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1629086350538466,0.0,0.0,0.0,0.0,0.0,0.2333976255583857,0.0,0.0,0.0,0.0,0.0,0.0,0.3186512306841215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698999400780923,0.0,0.16533174322151778,0.0,0.0,0.2683288377500151,0.0,0.0,0.0,0.2743602295283113,0.3049129055997393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29888151382144307,0.0,0.12537672865906885,0.0,0.5529659325210466,0.0,0.29888151382144307,0.0,0.0,0.14439666649198357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,1.0,2.0,3.0,0.34572779275703835,0.0,0.0,0.0,0.0,0.2670088226699774,0.0,0.0,0.0,0.0,0.31934131810072436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291781432963395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3227219160075845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29567242299624047,0.0,0.23174847489696537,0.0,0.0,0.0,0.3619791791006563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34308806435674893,0.0,0.0,0.0,0.0,0.0,0.0,0.1975676560401237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983504696401207,0.0
2021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34991385825552107,0.0,0.3132681683387933,0.2872193662236504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705465315740823,0.0,0.0,0.0,0.0,0.0,0.32091668599936585,0.0,0.0,0.0,0.0,0.0,0.3656029181190328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38118225311453424,0.42151005555200505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,22.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23826001811301536,0.0,0.0,0.21019515106904899,0.0,0.2509644324292885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4468981048237795,0.0,0.0,0.0,0.22756311666632936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509644324292885,0.0,0.23826001811301536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25945816314417103,0.0,0.16886328595199132,0.45165121723903134,0.0,0.0,0.0,0.0,0.0,0.0,0.13004193617881077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26660806228267053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27748911927522046,0.0,0.0,0.0
2021.0,9.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900700672653548,0.0,0.3463318227167926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012893067339865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20547676850880012,0.250106140526907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34361717446372436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15582007755493885,0.0,0.0,0.0,0.37145442508741133,0.0,0.0,0.17945834136922217,0.0,0.0,0.0,0.0,0.3160095491465235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384131241844519,0.0,0.0,0.0,0.0,0.0,0.2710032679512626,0.0
2021.0,9.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.1742806522835578,0.0,0.0,0.28302837804255615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17687290819360063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24343806378440563,0.0,0.0,0.28302837804255615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31974526805826525,0.0,0.536515158810551,0.0,0.0,0.0,0.0,0.45235024135879587,0.0,0.1544764353066749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3167029367266342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,6.0,5.0,11.0,0.0,0.0,0.0,0.34291328317710834,0.0,0.22604984909093653,0.0,0.0,0.0,0.0,0.0,0.3496307262098351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24702235764859204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462073979593236,0.0,0.1968024566518416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983265419292136,0.0,0.0,0.21719322100799074,0.43568787950840027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21418314058606783,0.0,0.34291328317710834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9.0,110.0,3.0,113.0,0.0,0.0,0.0,0.0,0.32702094105121365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980623537044372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238713554866021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34000841350458544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25167981904985737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437723138828793,0.0
2021.0,9.0,4.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29560182215818775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292053493623979,0.0,0.0,0.0,0.0,0.19998774059349742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580662359235629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44141706643889855,0.0,0.0,0.0,0.0,0.35181082834308736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362685211023329,0.0,0.0,0.0
2021.0,9.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.21421116654490932,0.1283024464432274,0.0,0.17393737695899528,0.0,0.0,0.0,0.0,0.18321200272069016,0.0,0.0,0.0,0.0,0.0,0.0,0.26779522907394016,0.0,0.20046742513534963,0.0,0.0,0.0,0.0,0.17157784118888225,0.0,0.0,0.14020612241036443,0.0,0.0,0.0,0.20477804588868218,0.0,0.475474613957546,0.0,0.0,0.0,0.0,0.0,0.0,0.13230793098717808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14207581171616437,0.0,0.22271845545357574,0.2992136587820845,0.0,0.0,0.0,0.3243258252489855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18941269578217534,0.0,0.0,0.1648598632894233,0.0,0.0,0.17770178615365576,0.0,0.0,0.0,0.09493474168579275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965020384377962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433626603403523,0.0
